Lead Number,TotalVisits,Total Time Spent on Website,time_decay,bounce_rate,Car,gender,city,sales_branch,policy_type,fuel_type,varient,PA,RA,claim_reasons,coverage,claim_amount,year,insurance_type
657225,4,595,146,0.037828488,TATA,Female,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,16440,2018,comprehensive_insurance
647199,2,918,34,0.662396487,Maruti,Male,tier1,App,PersonalAuto,Petrol,Basemodel,No,Yes,Collision,Premium,21468,2021,comprehensive_insurance
651623,0,0,28,0.119895583,TATA,Female,tier3,Web,CorporateAuto,Petrol,Middlemodel,No,Yes,Collision,Premium,610,2018,comprehensive_insurance
593336,0,0,70,0.005890232,Ford,Male,tier3,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,19033,2021,comprehensive_insurance
635041,0,0,78,0.268880574,Hyundai,Male,tier1,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,1454,2019,comprehensive_insurance
652583,4,1203,57,0.495,Ford,Male,tier2,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,5300,2019,comprehensive_insurance
592650,0,0,21,0.644637072,Hyundai,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,922,2018,comprehensive_insurance
653580,4,1588,56,0.021422083,Maruti,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,14812,2020,comprehensive_insurance
599482,3,1123,149,0.238149953,Hyundai,Male,tier1,Call Center,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,9007,2018,comprehensive_insurance
617554,0,0,145,0.108061919,TATA,Female,tier2,App,PersonalAuto,Petrol,Topmodel,Yes,Yes,Hail,Basic,2017,2017,third_party_insurance
581653,4,874,148,0.915513555,Mahindra,Male,tier3,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,24,2020,comprehensive_insurance
633243,0,0,136,0.663278999,Maruti,Male,tier1,App,CorporateAuto,Petrol,Topmodel,Yes,Yes,Scratch/Dent,Extended,13257,2017,comprehensive_insurance
629364,4,1670,182,0.203540715,TATA,Male,tier3,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,15654,2018,comprehensive_insurance
654886,8,717,165,0.304148185,TATA,Female,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,10683,2018,comprehensive_insurance
606560,0,0,133,0.255774362,Maruti,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,11865,2018,comprehensive_insurance
594961,4,763,180,0.220729267,TATA,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,1681,2019,comprehensive_insurance
659562,4,161,114,0.689748045,Mahindra,Male,tier2,App,CorporateAuto,Petrol,Basemodel,Yes,No,Collision,Premium,7616,2019,comprehensive_insurance
608791,8,1568,33,0.284922574,TATA,Male,tier1,App,PersonalAuto,Petrol,Middlemodel,No,Yes,Scratch/Dent,Extended,3408,2018,comprehensive_insurance
627706,2,1770,50,0.111809622,TATA,Male,tier3,Web,PersonalAuto,Diesel,Topmodel,No,Yes,Hail,Basic,3794,2019,third_party_insurance
645131,11,1054,121,0.253296388,Maruti,Male,tier1,App,CorporateAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,637,2021,third_party_insurance
581125,7,953,172,0.157,TATA,Female,tier1,App,CorporateAuto,Petrol,Topmodel,Yes,No,Collision,Premium,4591,2020,comprehensive_insurance
619603,2,315,160,0.829028413,TATA,Male,tier1,Call Center,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,20558,2019,comprehensive_insurance
593398,5,431,117,0.900623449,Ford,Male,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,7062,2018,comprehensive_insurance
606653,4,901,90,0.281738191,Maruti,Male,tier1,Web,CorporateAuto,Diesel,Basemodel,Yes,No,Collision,Premium,19627,2019,comprehensive_insurance
612074,0,0,161,0.157,TATA,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,Yes,No,Hail,Basic,420,2018,third_party_insurance
588873,0,0,10,0.234482497,Hyundai,Female,tier3,App,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,13942,2017,comprehensive_insurance
630550,0,0,73,0.017515393,Hyundai,Male,tier2,App,PersonalAuto,Diesel,Basemodel,No,No,Collision,Premium,16175,2021,comprehensive_insurance
582192,2,951,51,0.144169276,Maruti,Female,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,No,Collision,Premium,7569,2019,comprehensive_insurance
600045,2,550,167,0.181696199,Hyundai,Male,tier2,App,PersonalAuto,Diesel,Middlemodel,Yes,No,Hail,Basic,1172,2017,third_party_insurance
624096,3,694,61,0.319832503,Hyundai,Male,tier2,Web,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,17309,2021,comprehensive_insurance
649936,3,125,112,0.892054633,TATA,Male,tier2,App,CorporateAuto,Petrol,Topmodel,Yes,No,Scratch/Dent,Extended,9936,2020,comprehensive_insurance
597841,9,1932,148,0.207120559,Jeep,Female,tier3,App,PersonalAuto,Petrol,Basemodel,Yes,No,Scratch/Dent,Extended,1420,2020,comprehensive_insurance
610364,5,405,41,0.152223301,Jeep,Female,tier1,App,CorporateAuto,Diesel,Basemodel,No,Yes,Collision,Premium,16621,2019,comprehensive_insurance
638220,2,447,72,0.085812968,Mahindra,Male,tier3,App,PersonalAuto,Petrol,Middlemodel,Yes,No,Scratch/Dent,Extended,10386,2018,comprehensive_insurance
610164,1,55,166,0.90146925,Jeep,Female,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,21793,2018,comprehensive_insurance
597346,2,1210,100,0.98761704,Jeep,Male,tier3,App,PersonalAuto,Petrol,Basemodel,No,No,Collision,Premium,18477,2017,comprehensive_insurance
602170,2,377,150,0.245925929,Ford,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,6224,2021,comprehensive_insurance
617711,0,0,134,0.293804304,Hyundai,Male,tier1,App,CorporateAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,6332,2021,third_party_insurance
644466,5,353,120,0.429494113,Hyundai,Male,tier1,App,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,4357,2018,comprehensive_insurance
624423,0,0,100,0.226396164,Maruti,Male,tier2,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,7510,2021,comprehensive_insurance
588500,2,206,177,0.394943746,Hyundai,Female,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,No,Scratch/Dent,Extended,9190,2019,comprehensive_insurance
604969,11,1549,45,0.157,TATA,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,13497,2018,comprehensive_insurance
602859,3,730,36,0.200559143,Maruti,Male,tier1,App,PersonalAuto,Diesel,Topmodel,Yes,No,Collision,Premium,2613,2018,comprehensive_insurance
592425,5,933,129,0.210595868,TATA,Male,tier2,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Hail,Basic,4957,2019,third_party_insurance
602419,0,0,114,0.480236599,Mahindra,Male,tier3,Call Center,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Hail,Basic,4438,2021,third_party_insurance
636345,4,369,143,0.720145191,Hyundai,Female,tier1,Web,PersonalAuto,Diesel,Topmodel,Yes,Yes,Hail,Basic,6635,2020,third_party_insurance
617854,4,1966,80,0.136926731,Maruti,Male,tier2,Web,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,408,2019,comprehensive_insurance
587430,7,1100,152,0.117866964,Maruti,Male,tier3,Web,PersonalAuto,Diesel,Basemodel,Yes,No,Collision,Premium,8241,2019,comprehensive_insurance
640387,4,41,151,0.082484549,Hyundai,Male,tier2,App,PersonalAuto,Diesel,Middlemodel,No,No,Collision,Premium,4169,2020,comprehensive_insurance
637903,0,0,93,0.228565809,Maruti,Female,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,2533,2019,third_party_insurance
632746,12,935,22,0.050738405,Hyundai,Male,tier2,Web,PersonalAuto,Petrol,Basemodel,Yes,No,Scratch/Dent,Extended,9862,2020,comprehensive_insurance
653049,2,8,104,0.809400522,TATA,Male,tier1,App,PersonalAuto,Diesel,Topmodel,Yes,Yes,Collision,Premium,20330,2019,comprehensive_insurance
644691,5,211,184,0.071720594,Jeep,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,No,Collision,Premium,19372,2017,comprehensive_insurance
588806,6,761,91,0.009639259,TATA,Female,tier3,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Hail,Basic,6658,2021,third_party_insurance
600861,2,329,107,0.958063197,Ford,Male,tier2,Web,CorporateAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,10994,2019,comprehensive_insurance
636273,11,1858,82,0.099251097,TATA,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,No,Scratch/Dent,Extended,8389,2020,comprehensive_insurance
582498,3,271,37,0.067563365,Maruti,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,21110,2017,comprehensive_insurance
587403,6,617,31,0.594939006,TATA,Male,tier2,App,CorporateAuto,Diesel,Middlemodel,No,Yes,Hail,Basic,5779,2017,third_party_insurance
601302,10,1634,136,0.300125161,Mahindra,Male,tier2,App,PersonalAuto,Diesel,Basemodel,No,No,Collision,Premium,20155,2019,comprehensive_insurance
600788,3,515,133,0.389924563,Hyundai,Male,tier1,App,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,2377,2017,comprehensive_insurance
592648,2,1601,179,0.297988815,Maruti,Male,tier1,App,PersonalAuto,Petrol,Topmodel,Yes,No,Scratch/Dent,Extended,442,2018,comprehensive_insurance
658917,4,1149,176,0.361289534,Jeep,Male,tier1,App,CorporateAuto,Petrol,Middlemodel,No,Yes,Hail,Basic,2591,2021,third_party_insurance
608539,8,396,14,0.020891851,TATA,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,5302,2019,third_party_insurance
632067,6,1332,157,0.223629367,Hyundai,Male,tier1,App,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,15801,2020,comprehensive_insurance
585377,0,0,177,0.294642971,Maruti,Male,tier1,Web,CorporateAuto,Diesel,Basemodel,No,Yes,Scratch/Dent,Extended,2385,2017,comprehensive_insurance
611560,5,527,190,0.417789099,Mahindra,Female,tier1,App,CorporateAuto,Diesel,Basemodel,No,Yes,Collision,Premium,12144,2017,comprehensive_insurance
635018,14,1507,122,0.031330967,TATA,Male,tier2,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,18996,2017,comprehensive_insurance
599137,3,1176,75,0.690641079,Jeep,Male,tier1,Web,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,1139,2018,comprehensive_insurance
626813,5,1063,111,0.131994294,TATA,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,No,Yes,Collision,Premium,11810,2017,comprehensive_insurance
608784,5,320,167,0.011105384,Hyundai,Male,tier1,Call Center,CorporateAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,8587,2020,comprehensive_insurance
592608,27,212,100,0.081518381,Maruti,Male,tier3,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,12558,2017,comprehensive_insurance
617188,2,1223,190,0.217243304,Maruti,Female,tier1,Call Center,PersonalAuto,Petrol,Middlemodel,No,Yes,Scratch/Dent,Extended,1946,2018,comprehensive_insurance
649619,4,1338,40,0.290580851,Maruti,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,19256,2019,comprehensive_insurance
591826,3,50,104,0.703610739,Jeep,Female,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,3096,2020,third_party_insurance
630918,8,1329,95,0.012757382,TATA,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,No,Yes,Collision,Premium,20646,2019,comprehensive_insurance
594024,5,497,44,0.001150991,Mahindra,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,Yes,No,Collision,Premium,1616,2019,comprehensive_insurance
640108,2,1349,93,0.303062246,Hyundai,Female,tier1,Web,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,20123,2021,comprehensive_insurance
607673,0,0,87,0.157,Maruti,Male,tier1,Web,CorporateAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,18193,2019,comprehensive_insurance
650921,4,453,147,0.128473349,Hyundai,Female,tier3,Web,PersonalAuto,Diesel,Middlemodel,No,Yes,Scratch/Dent,Extended,6814,2021,comprehensive_insurance
599091,2,228,136,0.153499636,Hyundai,Male,tier1,App,CorporateAuto,Petrol,Basemodel,No,No,Collision,Premium,20476,2021,comprehensive_insurance
613624,0,0,124,0.065330952,Hyundai,Male,tier1,App,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Hail,Basic,4523,2017,third_party_insurance
599467,5,443,44,0.046085302,TATA,Male,tier1,Web,CorporateAuto,Diesel,Topmodel,No,Yes,Scratch/Dent,Extended,1097,2018,comprehensive_insurance
659720,4,520,186,0.39071772,Maruti,Male,tier2,App,PersonalAuto,Petrol,Basemodel,No,Yes,Hail,Basic,4838,2017,third_party_insurance
594089,1,884,20,0.055203309,TATA,Male,tier1,App,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,1344,2020,comprehensive_insurance
623915,7,1003,67,0.295472327,Hyundai,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Hail,Basic,5751,2017,third_party_insurance
657077,2,362,145,0.410917128,TATA,Male,tier2,Web,PersonalAuto,Diesel,Middlemodel,No,No,Scratch/Dent,Extended,1763,2020,comprehensive_insurance
624817,2,1166,50,0.129683803,Maruti,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,12197,2019,comprehensive_insurance
610408,2,122,144,0.766832401,Jeep,Male,tier2,Call Center,PersonalAuto,Diesel,Middlemodel,Yes,No,Hail,Basic,2718,2020,third_party_insurance
648361,4,1653,155,0.094883384,TATA,Male,tier1,Call Center,PersonalAuto,Petrol,Middlemodel,Yes,No,Collision,Premium,4420,2017,comprehensive_insurance
582875,3,1168,152,0.888188553,Mahindra,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,12509,2020,comprehensive_insurance
628273,2,1453,93,0.033232198,Hyundai,Female,tier1,App,CorporateAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,12543,2019,comprehensive_insurance
644249,2,969,92,0.097697933,Maruti,Female,tier2,Call Center,CorporateAuto,Petrol,Basemodel,No,Yes,Hail,Basic,6508,2019,third_party_insurance
589116,3,35,157,0.260089073,TATA,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Hail,Basic,3793,2020,third_party_insurance
582736,3,471,178,0.427384567,Ford,Male,tier2,App,CorporateAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,14400,2021,comprehensive_insurance
632896,5,269,145,0.157,Hyundai,Male,tier2,Web,CorporateAuto,Petrol,Basemodel,Yes,No,Collision,Premium,19818,2018,comprehensive_insurance
654191,0,0,56,0.006405349,Hyundai,Female,tier1,Call Center,PersonalAuto,Diesel,Topmodel,Yes,Yes,Scratch/Dent,Extended,8073,2021,comprehensive_insurance
600597,5,1143,69,0.206049973,TATA,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,No,No,Collision,Premium,10965,2021,comprehensive_insurance
579786,0,0,79,0.478853968,Hyundai,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,18606,2018,comprehensive_insurance
639585,4,82,132,0.943597602,Ford,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,No,Yes,Collision,Premium,4098,2021,comprehensive_insurance
624363,0,0,93,0.04801158,TATA,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,884,2019,comprehensive_insurance
613383,3,1383,158,0.284781338,Hyundai,Female,tier2,App,PersonalAuto,Petrol,Topmodel,Yes,No,Collision,Premium,18938,2020,comprehensive_insurance
611410,4,1477,115,0.110054513,Maruti,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,19691,2019,comprehensive_insurance
626335,6,88,142,0.696738125,Jeep,Male,tier3,App,PersonalAuto,Petrol,Basemodel,Yes,No,Scratch/Dent,Extended,8581,2019,comprehensive_insurance
597925,2,64,59,0.229059935,TATA,Female,tier1,App,CorporateAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,17153,2021,comprehensive_insurance
615997,0,0,41,0.184088426,Ford,Male,tier1,App,CorporateAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,705,2019,comprehensive_insurance
657620,11,10,123,0.786474444,TATA,Male,tier1,Web,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,4959,2020,comprehensive_insurance
606698,3,1475,101,0.121622859,Maruti,Male,tier1,App,CorporateAuto,Petrol,Basemodel,No,Yes,Scratch/Dent,Extended,4835,2020,comprehensive_insurance
592684,2,273,174,0.01150546,TATA,Female,tier1,Web,CorporateAuto,Diesel,Middlemodel,No,Yes,Scratch/Dent,Extended,12764,2018,comprehensive_insurance
635486,5,837,15,0.25118612,TATA,Female,tier1,App,CorporateAuto,Petrol,Middlemodel,Yes,No,Hail,Basic,539,2017,third_party_insurance
584385,9,1573,78,0.076570829,TATA,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,8645,2019,comprehensive_insurance
589266,9,232,57,0.12433746,Maruti,Female,tier1,Web,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,8904,2019,comprehensive_insurance
595949,0,0,40,0.256963755,Hyundai,Male,tier1,Web,PersonalAuto,Diesel,Topmodel,Yes,Yes,Scratch/Dent,Extended,9011,2017,comprehensive_insurance
601595,0,0,100,0.956500245,Hyundai,Male,tier2,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,1410,2018,comprehensive_insurance
587103,3,1288,100,0.298045167,Maruti,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,14768,2019,comprehensive_insurance
626274,0,0,156,0.247529027,Hyundai,Female,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,21323,2017,comprehensive_insurance
593596,1,237,103,0.765512783,Jeep,Male,tier2,Web,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,5260,2017,comprehensive_insurance
604307,0,0,91,0.209000193,TATA,Female,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,3869,2019,comprehensive_insurance
642987,0,0,72,0.226518176,TATA,Male,tier1,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,1836,2021,comprehensive_insurance
584340,6,45,174,0.442399175,Maruti,Male,tier1,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,11138,2020,comprehensive_insurance
643292,3,489,18,0.094501303,Maruti,Male,tier2,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,4222,2019,comprehensive_insurance
619285,2,49,95,0.46541241,Jeep,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,6481,2020,comprehensive_insurance
599140,4,102,119,0.299358921,Mahindra,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,1809,2017,comprehensive_insurance
614282,4,21,129,0.693264695,Mahindra,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,10825,2020,comprehensive_insurance
630403,4,204,16,0.551428726,Hyundai,Female,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,14674,2017,comprehensive_insurance
626996,5,358,160,0.739757605,Ford,Male,tier2,Web,CorporateAuto,Diesel,Topmodel,Yes,Yes,Scratch/Dent,Extended,10901,2017,comprehensive_insurance
607274,0,0,37,0.082366968,Maruti,Female,tier1,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,7204,2020,comprehensive_insurance
585344,3,108,90,0.213875292,Ford,Female,tier1,App,PersonalAuto,Diesel,Basemodel,No,No,Scratch/Dent,Extended,524,2021,comprehensive_insurance
622072,11,746,30,0.096341545,Hyundai,Male,tier1,Call Center,PersonalAuto,Petrol,Basemodel,Yes,No,Scratch/Dent,Extended,13412,2020,comprehensive_insurance
590031,2,20,151,0.876755956,Maruti,Female,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,No,Collision,Premium,9180,2019,comprehensive_insurance
602292,0,0,60,0.631515552,TATA,Female,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,10482,2019,comprehensive_insurance
580090,3,1131,171,0.157,Hyundai,Male,tier1,Web,CorporateAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,62,2021,comprehensive_insurance
643832,0,0,59,0.085526905,TATA,Male,tier1,App,PersonalAuto,Petrol,Middlemodel,Yes,No,Collision,Premium,14707,2018,comprehensive_insurance
650511,11,1551,15,0.097443904,Maruti,Female,tier2,App,CorporateAuto,Petrol,Topmodel,Yes,Yes,Scratch/Dent,Extended,8412,2020,comprehensive_insurance
614924,3,170,100,0.291038817,TATA,Female,tier1,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Hail,Basic,3564,2021,third_party_insurance
631282,5,1469,173,0.312676584,Maruti,Male,tier1,App,CorporateAuto,Petrol,Basemodel,Yes,No,Scratch/Dent,Extended,11625,2021,comprehensive_insurance
581820,2,87,11,0.242645952,Hyundai,Male,tier2,App,PersonalAuto,Petrol,Basemodel,Yes,No,Scratch/Dent,Extended,6888,2018,comprehensive_insurance
604384,4,635,78,0.083441471,Jeep,Male,tier1,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,3744,2018,comprehensive_insurance
637248,6,1201,33,0.143898413,Maruti,Male,tier2,App,CorporateAuto,Petrol,Basemodel,Yes,Yes,Hail,Basic,416,2018,third_party_insurance
581304,3,239,109,0.760907949,Maruti,Male,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,14396,2017,comprehensive_insurance
619325,9,176,186,0.960592459,Ford,Male,tier2,Web,PersonalAuto,Diesel,Basemodel,No,Yes,Hail,Basic,5637,2020,third_party_insurance
634024,0,0,136,0.270034149,TATA,Female,tier1,App,CorporateAuto,Diesel,Middlemodel,Yes,No,Hail,Basic,1970,2019,third_party_insurance
583294,1,336,178,0.983718541,Hyundai,Male,tier1,App,CorporateAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,3100,2021,third_party_insurance
630804,2,1553,132,0.88150093,Hyundai,Female,tier1,Call Center,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,8357,2020,comprehensive_insurance
609838,2,640,175,0.121001583,Hyundai,Female,tier2,App,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,3614,2018,comprehensive_insurance
601564,0,0,101,0.988154244,Mahindra,Male,tier3,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,11634,2020,comprehensive_insurance
615452,3,11,117,0.522324764,Hyundai,Male,tier3,App,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,16472,2018,comprehensive_insurance
639157,7,1141,32,0.243950817,Maruti,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,No,No,Collision,Premium,8630,2021,comprehensive_insurance
